seqnames	start	end	width	strand	source	type	score	phase	gene_id	gene_type	gene_name	level	hgnc_id	havana_gene	transcript_id	transcript_type	transcript_name	transcript_support_level	tag	havana_transcript	exon_number	exon_id	ont	protein_id	ccdsid
chr2	226835581	226999215	163635	+	HAVANA	gene	NA	NA	ENSG00000144468.17	protein_coding	RHBDD1	2	HGNC:23081	OTTHUMG00000133178.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	227002714	227164453	161740	-	HAVANA	gene	NA	NA	ENSG00000081052.14	protein_coding	COL4A4	2	HGNC:2206	OTTHUMG00000149892.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	227164624	227314792	150169	+	HAVANA	gene	NA	NA	ENSG00000169031.21	protein_coding	COL4A3	1	HGNC:2204	OTTHUMG00000149891.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	227221052	227325711	104660	-	HAVANA	gene	NA	NA	ENSG00000236432.8	lncRNA	MFF-DT	2	HGNC:41067	OTTHUMG00000149890.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	227325151	227357836	32686	+	HAVANA	gene	NA	NA	ENSG00000168958.20	protein_coding	MFF	1	HGNC:24858	OTTHUMG00000133180.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	227472152	227561217	89066	+	HAVANA	gene	NA	NA	ENSG00000173744.18	protein_coding	AGFG1	1	HGNC:5175	OTTHUMG00000133186.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	227683763	227718028	34266	-	HAVANA	gene	NA	NA	ENSG00000135917.16	protein_coding	SLC19A3	2	HGNC:16266	OTTHUMG00000133185.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	227871054	227924344	53291	+	HAVANA	gene	NA	NA	ENSG00000123977.10	protein_coding	DAW1	1	HGNC:26383	OTTHUMG00000133190.4	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	227979955	228181687	201733	-	HAVANA	gene	NA	NA	ENSG00000153820.13	protein_coding	SPHKAP	2	HGNC:30619	OTTHUMG00000153584.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	228850526	229271287	420762	-	HAVANA	gene	NA	NA	ENSG00000153823.19	protein_coding	PID1	2	HGNC:26084	OTTHUMG00000133191.5	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	229357629	229714555	356927	-	HAVANA	gene	NA	NA	ENSG00000187957.8	protein_coding	DNER	2	HGNC:24456	OTTHUMG00000153637.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	229763837	229923239	159403	-	HAVANA	gene	NA	NA	ENSG00000153827.14	protein_coding	TRIP12	1	HGNC:12306	OTTHUMG00000153623.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	229922302	230013119	90818	+	HAVANA	gene	NA	NA	ENSG00000153832.12	protein_coding	FBXO36	1	HGNC:27020	OTTHUMG00000133206.4	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	230034982	230068993	34012	-	HAVANA	gene	NA	NA	ENSG00000163053.11	protein_coding	SLC16A14	1	HGNC:26417	OTTHUMG00000133205.6	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	230165186	230225729	60544	-	HAVANA	gene	NA	NA	ENSG00000135899.19	protein_coding	SP110	2	HGNC:5401	OTTHUMG00000133204.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	230203110	230313215	110106	+	HAVANA	gene	NA	NA	ENSG00000079263.19	protein_coding	SP140	1	HGNC:17133	OTTHUMG00000153670.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	230327184	230403732	76549	+	HAVANA	gene	NA	NA	ENSG00000185404.17	protein_coding	SP140L	2	HGNC:25105	OTTHUMG00000153730.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	230415942	230545606	129665	+	HAVANA	gene	NA	NA	ENSG00000067066.17	protein_coding	SP100	2	HGNC:11206	OTTHUMG00000133203.18	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	230712842	230821075	108234	+	HAVANA	gene	NA	NA	ENSG00000135932.11	protein_coding	CAB39	2	HGNC:20292	OTTHUMG00000133220.4	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	230864639	230879248	14610	+	HAVANA	gene	NA	NA	ENSG00000135916.16	protein_coding	ITM2C	1	HGNC:6175	OTTHUMG00000133219.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	230886474	230904693	18220	+	HAVANA	gene	NA	NA	ENSG00000232520.2	lncRNA	GCSIR	1	HGNC:54400	OTTHUMG00000153828.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	230907318	230961066	53749	-	HAVANA	gene	NA	NA	ENSG00000135898.10	protein_coding	GPR55	2	HGNC:4511	OTTHUMG00000133224.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	231037523	231049719	12197	+	HAVANA	gene	NA	NA	ENSG00000204128.6	protein_coding	C2orf72	1	HGNC:27418	OTTHUMG00000153996.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	231052040	231052637	598	+	HAVANA	gene	NA	NA	ENSG00000261829.1	lncRNA	RP11-223I10.1	2	NA	OTTHUMG00000176272.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	231056845	231173116	116272	+	HAVANA	gene	NA	NA	ENSG00000173692.14	protein_coding	PSMD1	1	HGNC:9554	OTTHUMG00000133223.4	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	231198546	231376848	178303	+	HAVANA	gene	NA	NA	ENSG00000135931.19	protein_coding	ARMC9	1	HGNC:20730	OTTHUMG00000133229.9	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	231388976	231394991	6016	+	HAVANA	gene	NA	NA	ENSG00000224376.1	lncRNA	AC017104.6	1	NA	OTTHUMG00000153881.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	231395710	231401164	5455	+	HAVANA	gene	NA	NA	ENSG00000156966.7	protein_coding	B3GNT7	1	HGNC:18811	OTTHUMG00000153880.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	231453531	231483641	30111	-	HAVANA	gene	NA	NA	ENSG00000115053.17	protein_coding	NCL	1	HGNC:7667	OTTHUMG00000153866.4	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	231493708	231495299	1592	-	HAVANA	gene	NA	NA	ENSG00000283312.1	processed_pseudogene	RP11-562I5.1	2	NA	OTTHUMG00000191867.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	231706895	231713551	6657	+	HAVANA	gene	NA	NA	ENSG00000187514.17	protein_coding	PTMA	1	HGNC:9623	OTTHUMG00000153810.3	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	231732433	231786272	53840	-	HAVANA	gene	NA	NA	ENSG00000156973.14	protein_coding	PDE6D	1	HGNC:8788	OTTHUMG00000153785.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	231781671	231809254	27584	+	HAVANA	gene	NA	NA	ENSG00000144524.18	protein_coding	COPS7B	1	HGNC:16760	OTTHUMG00000133228.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	231921809	231926396	4588	-	HAVANA	gene	NA	NA	ENSG00000163273.4	protein_coding	NPPC	2	HGNC:7941	OTTHUMG00000133232.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	231961245	232344350	383106	+	HAVANA	gene	NA	NA	ENSG00000144535.20	protein_coding	DIS3L2	1	HGNC:28648	OTTHUMG00000153385.3	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	232543883	232550557	6675	-	HAVANA	gene	NA	NA	ENSG00000221944.9	protein_coding	TIGD1	2	HGNC:14523	OTTHUMG00000133260.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	232550674	232583644	32971	+	HAVANA	gene	NA	NA	ENSG00000135930.14	protein_coding	EIF4E2	1	HGNC:3293	OTTHUMG00000133256.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	232606057	232682780	76724	+	HAVANA	gene	NA	NA	ENSG00000115468.12	protein_coding	EFHD1	1	HGNC:29556	OTTHUMG00000133263.4	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	232697299	232860605	163307	+	HAVANA	gene	NA	NA	ENSG00000204120.16	protein_coding	GIGYF2	1	HGNC:11960	OTTHUMG00000153237.9	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	232857270	232878708	21439	+	HAVANA	gene	NA	NA	ENSG00000182600.9	protein_coding	SNORC	1	HGNC:33763	OTTHUMG00000133273.6	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	232878701	233013256	134556	-	HAVANA	gene	NA	NA	ENSG00000066248.15	protein_coding	NGEF	1	HGNC:7807	OTTHUMG00000133272.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	233059967	233207903	147937	+	HAVANA	gene	NA	NA	ENSG00000168918.14	protein_coding	INPP5D	1	HGNC:6079	OTTHUMG00000133688.7	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	233210051	233295674	85624	+	HAVANA	gene	NA	NA	ENSG00000085978.22	protein_coding	ATG16L1	2	HGNC:21498	OTTHUMG00000133619.7	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	233354494	233472104	117611	+	HAVANA	gene	NA	NA	ENSG00000077044.11	protein_coding	DGKD	1	HGNC:2851	OTTHUMG00000133290.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	233475520	233566782	91263	-	HAVANA	gene	NA	NA	ENSG00000085982.14	protein_coding	USP40	1	HGNC:20069	OTTHUMG00000153199.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	234493041	234497081	4041	-	HAVANA	gene	NA	NA	ENSG00000188042.8	protein_coding	ARL4C	2	HGNC:698	OTTHUMG00000133291.3	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chr2	234952017	235055714	103698	+	HAVANA	gene	NA	NA	ENSG00000130147.16	protein_coding	SH3BP4	1	HGNC:10826	OTTHUMG00000133292.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	235494043	236131800	637758	+	HAVANA	gene	NA	NA	ENSG00000157985.19	protein_coding	AGAP1	2	HGNC:16922	OTTHUMG00000133293.7	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	236324147	236507535	183389	-	HAVANA	gene	NA	NA	ENSG00000132321.17	protein_coding	IQCA1	1	HGNC:26195	OTTHUMG00000153058.4	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	236567787	236582354	14568	+	HAVANA	gene	NA	NA	ENSG00000144476.6	protein_coding	ACKR3	2	HGNC:23692	OTTHUMG00000133295.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	236910797	237085838	175042	-	HAVANA	gene	NA	NA	ENSG00000227252.2	lncRNA	AC105760.2	1	NA	OTTHUMG00000153027.2	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	237085882	237100474	14593	+	HAVANA	gene	NA	NA	ENSG00000198612.11	protein_coding	COPS8	2	HGNC:24335	OTTHUMG00000133297.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	237324003	237414328	90326	-	HAVANA	gene	NA	NA	ENSG00000163359.17	protein_coding	COL6A3	2	HGNC:2213	OTTHUMG00000150020.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	237627587	237813682	186096	+	HAVANA	gene	NA	NA	ENSG00000124831.19	protein_coding	LRRFIP1	1	HGNC:6702	OTTHUMG00000133339.5	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	237858893	237912106	53214	+	HAVANA	gene	NA	NA	ENSG00000132329.11	protein_coding	RAMP1	1	HGNC:9843	OTTHUMG00000133337.4	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	237966827	238042782	75956	+	HAVANA	gene	NA	NA	ENSG00000184182.19	protein_coding	UBE2F	2	HGNC:12480	OTTHUMG00000133341.4	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	238060924	238099413	38490	+	HAVANA	gene	NA	NA	ENSG00000132330.18	protein_coding	SCLY	1	HGNC:18161	OTTHUMG00000133336.6	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	238158970	238168900	9931	+	HAVANA	gene	NA	NA	ENSG00000178752.16	protein_coding	ERFE	1	HGNC:26727	OTTHUMG00000152901.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	238170402	238203708	33307	-	HAVANA	gene	NA	NA	ENSG00000132323.9	protein_coding	ILKAP	1	HGNC:15566	OTTHUMG00000133334.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	238224552	238231699	7148	-	HAVANA	gene	NA	NA	ENSG00000186235.11	lncRNA	LINC02610	2	HGNC:27177	OTTHUMG00000152898.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	238238267	238240662	2396	-	HAVANA	gene	NA	NA	ENSG00000144485.11	protein_coding	HES6	2	HGNC:18254	OTTHUMG00000133340.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	238244044	238290102	46059	-	HAVANA	gene	NA	NA	ENSG00000132326.12	protein_coding	PER2	2	HGNC:8846	OTTHUMG00000152884.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	238320441	238400897	80457	+	HAVANA	gene	NA	NA	ENSG00000204104.12	protein_coding	TRAF3IP1	2	HGNC:17861	OTTHUMG00000152872.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	238426742	238452250	25509	+	HAVANA	gene	NA	NA	ENSG00000065802.12	protein_coding	ASB1	1	HGNC:16011	OTTHUMG00000152866.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	239048168	239401654	353487	-	HAVANA	gene	NA	NA	ENSG00000068024.17	protein_coding	HDAC4	2	HGNC:14063	OTTHUMG00000133344.7	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	239892450	240025743	133294	-	HAVANA	gene	NA	NA	ENSG00000130414.13	protein_coding	NDUFA10	1	HGNC:7684	OTTHUMG00000133350.5	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	240126563	240136807	10245	-	HAVANA	gene	NA	NA	ENSG00000172428.11	protein_coding	COPS9	2	HGNC:21314	OTTHUMG00000133352.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	240139026	240144562	5537	-	HAVANA	gene	NA	NA	ENSG00000178602.8	protein_coding	OTOS	2	HGNC:22644	OTTHUMG00000133351.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	240435663	240468076	32414	+	HAVANA	gene	NA	NA	ENSG00000063660.9	protein_coding	GPC1	1	HGNC:4449	OTTHUMG00000133349.7	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr2	240449315	240456714	7400	-	HAVANA	gene	NA	NA	ENSG00000218416.4	lncRNA	AC110619.2	1	NA	OTTHUMG00000152371.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	240479422	240569209	89788	-	HAVANA	gene	NA	NA	ENSG00000144504.15	protein_coding	ANKMY1	1	HGNC:20987	OTTHUMG00000133355.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	240560054	240565256	5203	+	HAVANA	gene	NA	NA	ENSG00000188542.10	protein_coding	DUSP28	1	HGNC:33237	OTTHUMG00000152310.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	240565804	240581372	15569	+	HAVANA	gene	NA	NA	ENSG00000142327.13	protein_coding	RNPEPL1	1	HGNC:10079	OTTHUMG00000133357.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	240582700	240586699	4000	-	HAVANA	gene	NA	NA	ENSG00000260942.1	lncRNA	CAPN10-DT	2	HGNC:48839	OTTHUMG00000170676.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	240586734	240617705	30972	+	HAVANA	gene	NA	NA	ENSG00000142330.20	protein_coding	CAPN10	1	HGNC:1477	OTTHUMG00000133358.5	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	240605430	240631259	25830	+	HAVANA	gene	NA	NA	ENSG00000178623.12	protein_coding	GPR35	2	HGNC:4492	OTTHUMG00000133356.5	NA	NA	NA	NA	retrogene	NA	NA	NA	NA	NA	NA
chr2	240713761	240824293	110533	-	HAVANA	gene	NA	NA	ENSG00000130294.18	protein_coding	KIF1A	2	HGNC:888	OTTHUMG00000151940.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	240998618	241095568	96951	+	HAVANA	gene	NA	NA	ENSG00000162804.14	protein_coding	SNED1	1	HGNC:24696	OTTHUMG00000151803.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241072169	241102332	30164	-	HAVANA	gene	NA	NA	ENSG00000122085.17	protein_coding	MTERF4	1	HGNC:28785	OTTHUMG00000133393.10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241106099	241150264	44166	-	HAVANA	gene	NA	NA	ENSG00000115687.14	protein_coding	PASK	2	HGNC:17270	OTTHUMG00000133392.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241149576	241183652	34077	+	HAVANA	gene	NA	NA	ENSG00000115685.15	protein_coding	PPP1R7	1	HGNC:9295	OTTHUMG00000133390.10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241188509	241225377	36869	+	HAVANA	gene	NA	NA	ENSG00000146205.14	protein_coding	ANO7	2	HGNC:31677	OTTHUMG00000151702.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241227264	241317061	89798	-	HAVANA	gene	NA	NA	ENSG00000115677.18	protein_coding	HDLBP	1	HGNC:4857	OTTHUMG00000133391.10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241315100	241354027	38928	+	HAVANA	gene	NA	NA	ENSG00000168385.18	protein_coding	SEPTIN2	1	HGNC:7729	OTTHUMG00000133394.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241326334	241327039	706	-	HAVANA	gene	NA	NA	ENSG00000286588.1	lncRNA	RP11-475G3.1	2	NA	OTTHUMG00000195702.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241356285	241494841	138557	+	HAVANA	gene	NA	NA	ENSG00000006607.14	protein_coding	FARP2	1	HGNC:16460	OTTHUMG00000151574.5	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	241492670	241509730	17061	-	HAVANA	gene	NA	NA	ENSG00000115694.15	protein_coding	STK25	1	HGNC:11404	OTTHUMG00000133408.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241551424	241574131	22708	+	HAVANA	gene	NA	NA	ENSG00000176720.6	protein_coding	BOK	2	HGNC:1087	OTTHUMG00000133411.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241581922	241582726	805	+	HAVANA	gene	NA	NA	ENSG00000273113.1	lncRNA	RP11-367H1.1	2	NA	OTTHUMG00000186326.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241584405	241637158	52754	-	HAVANA	gene	NA	NA	ENSG00000176946.12	protein_coding	THAP4	1	HGNC:23187	OTTHUMG00000133410.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241637213	241673857	36645	+	HAVANA	gene	NA	NA	ENSG00000168397.17	protein_coding	ATG4B	1	HGNC:20790	OTTHUMG00000151514.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241675747	241686944	11198	-	HAVANA	gene	NA	NA	ENSG00000168393.13	protein_coding	DTYMK	1	HGNC:3061	OTTHUMG00000133409.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241687085	241729478	42394	+	HAVANA	gene	NA	NA	ENSG00000168395.16	protein_coding	ING5	2	HGNC:19421	OTTHUMG00000151501.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241734602	241768816	34215	+	HAVANA	gene	NA	NA	ENSG00000180902.18	protein_coding	D2HGDH	1	HGNC:28358	OTTHUMG00000151474.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241808312	241812016	3705	-	HAVANA	gene	NA	NA	ENSG00000224272.2	lncRNA	AC114730.3	2	NA	OTTHUMG00000151448.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241809065	241817413	8349	+	HAVANA	gene	NA	NA	ENSG00000204099.12	protein_coding	NEU4	2	HGNC:21328	OTTHUMG00000133412.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241869600	241873823	4224	+	HAVANA	gene	NA	NA	ENSG00000188011.5	protein_coding	RTP5	2	HGNC:26585	OTTHUMG00000151341.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241893988	241902551	8564	-	HAVANA	gene	NA	NA	ENSG00000216921.9	protein_coding	FAM240C	1	HGNC:54200	OTTHUMG00000151374.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	241970683	241977276	6594	+	HAVANA	gene	NA	NA	ENSG00000237940.3	lncRNA	LINC01238	2	HGNC:49795	OTTHUMG00000151373.3	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	242001209	242006013	4805	+	HAVANA	gene	NA	NA	ENSG00000280119.1	TEC	AC093642.1	2	NA	OTTHUMG00000133420.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr2	242087351	242088457	1107	-	HAVANA	gene	NA	NA	ENSG00000261186.2	lncRNA	LINC01238	2	HGNC:49795	OTTHUMG00000176311.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr2	242088633	242175997	87365	+	HAVANA	gene	NA	NA	ENSG00000220804.9	transcribed_unprocessed_pseudogene	LINC01881	2	HGNC:52700	OTTHUMG00000151386.6	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr3	109707	197341	87635	-	HAVANA	gene	NA	NA	ENSG00000224318.6	lncRNA	CHL1-AS2	2	HGNC:40147	OTTHUMG00000154872.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	196763	409417	212655	+	HAVANA	gene	NA	NA	ENSG00000134121.10	protein_coding	CHL1	2	HGNC:1939	OTTHUMG00000090601.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	1092658	1404217	311560	+	HAVANA	gene	NA	NA	ENSG00000134115.13	protein_coding	CNTN6	2	HGNC:2176	OTTHUMG00000119030.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	2098813	3057959	959147	+	HAVANA	gene	NA	NA	ENSG00000144619.15	protein_coding	CNTN4	1	HGNC:2174	OTTHUMG00000119031.12	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr3	3126933	3150879	23947	+	HAVANA	gene	NA	NA	ENSG00000072756.17	protein_coding	TRNT1	2	HGNC:17341	OTTHUMG00000090259.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	3144628	3179727	35100	-	HAVANA	gene	NA	NA	ENSG00000113851.15	protein_coding	CRBN	2	HGNC:30185	OTTHUMG00000090261.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	3152942	3153435	494	+	HAVANA	gene	NA	NA	ENSG00000271870.1	lncRNA	RP11-97C16.1	2	NA	OTTHUMG00000185398.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	3700814	4467273	766460	-	HAVANA	gene	NA	NA	ENSG00000144455.14	protein_coding	SUMF1	1	HGNC:20376	OTTHUMG00000090269.6	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr3	3799431	3849834	50404	+	HAVANA	gene	NA	NA	ENSG00000175928.6	protein_coding	LRRN1	1	HGNC:20980	OTTHUMG00000154934.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	3918709	4046722	128014	+	HAVANA	gene	NA	NA	ENSG00000287720.1	lncRNA	RP11-399K19.1	2	NA	OTTHUMG00000195850.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	4303304	4317567	14264	+	HAVANA	gene	NA	NA	ENSG00000170364.12	protein_coding	SETMAR	1	HGNC:10762	OTTHUMG00000090265.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	4490891	4493163	2273	-	HAVANA	gene	NA	NA	ENSG00000231249.1	lncRNA	ITPR1-DT	1	HGNC:44470	OTTHUMG00000154994.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	4493345	4847506	354162	+	HAVANA	gene	NA	NA	ENSG00000150995.21	protein_coding	ITPR1	2	HGNC:6180	OTTHUMG00000154996.16	NA	NA	NA	NA	ncRNA_host	NA	NA	NA	NA	NA	NA
chr3	4896809	4980414	83606	-	HAVANA	gene	NA	NA	ENSG00000235831.7	lncRNA	BHLHE40-AS1	2	HGNC:44471	OTTHUMG00000155242.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	4979437	4985323	5887	+	HAVANA	gene	NA	NA	ENSG00000134107.5	protein_coding	BHLHE40	2	HGNC:1046	OTTHUMG00000119035.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	5122249	5180911	58663	+	HAVANA	gene	NA	NA	ENSG00000134108.14	protein_coding	ARL8B	2	HGNC:25564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	5187646	5219958	32313	+	HAVANA	gene	NA	NA	ENSG00000134109.11	protein_coding	EDEM1	2	HGNC:18967	OTTHUMG00000154896.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	6770001	7741533	971533	+	HAVANA	gene	NA	NA	ENSG00000196277.16	protein_coding	GRM7	1	HGNC:4599	OTTHUMG00000125549.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr3	7951263	8611924	660662	-	HAVANA	gene	NA	NA	ENSG00000227110.7	lncRNA	LMCD1-AS1	2	HGNC:44477	OTTHUMG00000154968.2	NA	NA	NA	NA	overlapping_locus	NA	NA	NA	NA	NA	NA
chr3	8501807	8574668	72862	+	HAVANA	gene	NA	NA	ENSG00000071282.12	protein_coding	LMCD1	1	HGNC:6633	OTTHUMG00000154971.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
